TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
BRPR3;8,66;1,22;-338,74;0,58;0,36;100,00;58,52;-3,71;21,45;32,27;10,82;0,29;12,55;17,50;-0,40;1,31;-0,17;-0,11;1,55;0,63;0,37;0,03;-6,86;;29.491.711,73;14,92;-0,03;3,20;4.106.222.976,02
BRQB3;0,00;;0,00;0,00;0,00;36,59;15,72;7,63;0,00;-0,86;-0,86;-0,67;0,00;0,00;0,00;2,01;38,10;14,06;39,79;0,37;0,63;1,84;12,30;;;1,00;0,38;0,00;0,00
BRSR3;11,07;10,62;5,74;0,50;0,04;49,55;8,92;8,79;5,66;5,24;;;0,50;0,63;-0,05;5,13;8,77;0,75;;0,09;0,91;0,09;-5,99;1,60;94.852,76;21,97;1,93;1,09;4.188.857.464,63
BRSR5;16,78;7,11;8,70;0,76;0,07;49,55;8,92;8,79;8,58;5,24;;;0,76;0,95;-0,07;5,13;8,77;0,75;;0,09;0,91;0,09;-5,99;1,60;4.109,91;21,97;1,93;1,65;4.188.857.464,63
BRSR6;9,41;12,49;4,88;0,43;0,04;49,55;8,92;8,79;4,81;5,24;;;0,43;0,53;-0,04;5,13;8,77;0,75;;0,09;0,91;0,09;-5,99;1,60;24.671.276,67;21,97;1,93;0,92;4.188.857.464,63
BSEV3;9,00;;10,22;-10,84;0,78;26,77;17,92;5,55;3,17;5,46;2,30;;0,57;-1,59;-1,13;0,39;-106,05;7,59;30,90;-0,07;1,07;1,37;10,88;;;-0,83;0,88;-0,06;9.183.864.834,00
BSLI3;22,00;5,67;14,23;3,32;0,21;37,49;15,31;15,82;14,71;14,00;;;2,25;-0,83;-0,24;0,30;23,35;1,50;;0,06;0,94;0,09;5,49;22,85;5.956,62;6,62;1,55;0,64;7.601.538.000,00
BSLI4;17,35;7,91;11,23;2,62;0,17;37,49;15,31;15,82;11,60;14,00;;;1,78;-0,66;-0,19;0,30;23,35;1,50;;0,06;0,94;0,09;5,49;22,85;7.586,92;6,62;1,55;0,51;7.601.538.000,00
BTTL4;11.091,73;;2.327,18;1.659,96;630,59;17,82;7,75;7,57;2.272,44;2,80;0,19;0,14;176,16;2.017,99;-2.006,74;1,84;71,33;27,10;43,35;0,38;0,62;3,58;44,52;100,22;;6,68;4,77;15,29;188.877.819,28
CALI3;10,00;43,20;3,24;2,41;0,09;35,68;17,92;7,49;1,35;8,94;7,59;13,51;0,24;0,26;-0,25;1,97;74,38;2,65;10,99;0,04;0,96;0,35;21,88;6,41;49.549,00;4,15;3,08;0,01;18.605.950,00
CALI4;50,00;8,64;16,22;12,06;0,43;35,68;17,92;7,49;6,77;8,94;7,59;13,51;1,21;1,32;-1,26;1,97;74,38;2,65;10,99;0,04;0,96;0,35;21,88;6,41;;4,15;3,08;0,03;18.605.950,00
CAMB3;4,25;0,86;5,30;1,39;0,53;46,13;17,40;12,21;3,72;5,62;1,90;0,71;0,65;4,15;-0,94;1,42;26,29;10,05;17,89;0,38;0,62;0,82;-2,78;;162.809,97;3,05;0,80;0,04;179.669.090,00
CAMB4;6,25;0,59;7,79;2,05;0,78;46,13;17,40;12,21;5,46;5,62;1,90;0,71;0,95;6,11;-1,38;1,42;26,29;10,05;17,89;0,38;0,62;0,82;-2,78;;;3,05;0,80;0,06;179.669.090,00
CAML3;9,90;3,64;29,57;1,24;0,44;20,22;6,77;1,34;5,83;8,86;3,03;0,64;0,40;1,20;-1,20;2,35;4,20;1,48;8,40;0,35;0,65;1,11;12,75;-9,77;13.515.855,94;7,98;0,33;-0,40;3.564.000.000,00
CARD3;12,62;6,05;8,35;1,49;0,91;33,25;18,08;12,10;5,59;5,84;0,25;0,07;1,01;18,08;-1,28;1,21;17,83;10,86;14,81;0,61;0,39;0,90;1,99;12,59;2.150.635,36;8,47;1,51;0,33;527.516.000,00
CASH3;1,31;;-21,67;1,57;1,22;-30,21;-30,21;-16,10;-11,55;-6,04;5,51;-0,75;3,49;1,90;-4,44;8,57;-7,25;-5,63;-16,41;0,78;0,21;0,35;;;50.879.666,91;0,83;-0,06;0,06;1.052.807.700,00
CASN3;15,01;0,23;86,08;7,58;3,37;47,66;21,04;12,21;49,93;43,69;4,82;0,73;10,51;448,71;-3,83;1,07;8,80;3,91;5,99;0,44;0,56;0,32;5,83;39,99;;1,98;0,17;3,05;10.224.353.499,27
CASN4;8,37;0,46;48,00;4,23;1,88;47,66;21,04;12,21;27,85;43,69;4,82;0,73;5,86;250,21;-2,13;1,07;8,80;3,91;5,99;0,44;0,56;0,32;5,83;39,99;;1,98;0,17;1,70;10.224.353.499,27
CATA3;103,61;15,54;0,81;0,10;0,05;24,87;8,66;7,98;0,74;3,24;2,50;0,33;0,06;0,19;-0,11;2,16;12,26;6,48;9,07;0,53;0,47;0,81;1,83;59,07;;1.048,02;128,53;0,00;14.940.354,78
CATA4;0,00;;0,00;0,00;0,00;24,87;8,66;7,98;0,00;3,24;2,50;0,33;0,00;0,00;0,00;2,16;12,26;6,48;9,07;0,53;0,47;0,81;1,83;59,07;;1.048,02;128,53;0,00;14.940.354,78
CBAV3;11,81;2,44;6,32;1,49;0,59;20,36;31,55;38,17;7,65;9,13;1,48;0,29;2,41;3,07;-0,94;2,06;23,60;9,30;11,33;0,39;0,61;0,24;;;59.963.741,15;7,91;1,87;-0,03;7.036.791.662,73
CBEE3;19,21;1,86;59,88;0,95;0,28;17,26;7,90;0,88;6,63;13,19;6,56;0,93;0,52;-5,88;-0,36;0,84;1,58;0,46;7,01;0,29;0,71;0,52;13,66;;3.842,00;20,32;0,32;9,66;4.614.432.582,41
CCRO3;12,49;1,31;7,29;2,20;0,53;55,61;49,39;20,59;3,04;5,56;2,52;1,82;1,50;5,53;-0,67;1,97;30,14;7,33;14,53;0,24;0,75;0,36;4,14;15,08;114.686.080,58;5,68;1,71;0,02;25.229.800.000,00
CCXC3;1,16;;-0,19;-0,03;0,39;;;;-11,09;-10,90;0,19;;;-0,03;;0,06;-13,51;-208,66;0,23;-15,45;16,45;0,00;;;;-45,41;-6,13;0,00;1.973.425,64
CEAB3;2,54;;2,49;0,28;0,09;46,89;1,63;5,65;8,61;20,11;11,50;0,37;0,14;0,63;-0,17;1,52;11,14;3,81;-5,62;0,34;0,66;0,68;1,51;;16.423.235,48;9,17;1,02;-0,01;782.942.472,72
CEBR3;14,08;107,42;6,89;1,17;0,69;48,86;52,14;41,67;5,51;1,36;-3,97;-0,84;2,87;1,81;-1,79;2,61;16,97;9,98;11,60;0,59;0,25;0,24;-30,49;5,55;32.764,97;12,04;2,04;-0,08;982.006.830,45
CEBR5;11,33;133,49;5,54;0,94;0,55;48,86;52,14;41,67;4,43;1,36;-3,97;-0,84;2,31;1,45;-1,44;2,61;16,97;9,98;11,60;0,59;0,25;0,24;-30,49;5,55;119.874,55;12,04;2,04;-0,06;982.006.830,45
CEBR6;13,17;126,33;6,44;1,09;0,64;48,86;52,14;41,67;5,15;1,36;-3,97;-0,84;2,69;1,69;-1,68;2,61;16,97;9,98;11,60;0,59;0,25;0,24;-30,49;5,55;227.671,85;12,04;2,04;-0,07;982.006.830,45
CEDO3;7,00;;-5,66;0,58;0,08;14,56;3,84;-1,20;1,77;6,96;5,46;1,78;0,07;-0,81;-0,17;0,84;-10,20;-1,44;10,92;0,14;0,85;1,20;13,54;;4.663,82;12,13;-1,24;0,10;59.138.973,12
CEDO4;4,47;;-3,61;0,37;0,05;14,56;3,84;-1,20;1,13;6,96;5,46;1,78;0,04;-0,52;-0,11;0,84;-10,20;-1,44;10,92;0,14;0,85;1,20;13,54;;5.917,04;12,13;-1,24;0,07;59.138.973,12
CEEB3;37,50;22,89;5,31;1,50;0,39;26,91;21,63;12,49;3,07;7,21;3,35;1,63;0,66;7,24;-0,52;1,29;28,22;7,38;15,44;0,26;0,74;0,59;15,08;48,10;24.023,48;25,01;7,06;0,12;12.380.685.982,54
CEEB5;34,49;24,89;4,89;1,38;0,36;26,91;21,63;12,49;2,82;7,21;3,35;1,63;0,61;6,66;-0,48;1,29;28,22;7,38;15,44;0,26;0,74;0,59;15,08;48,10;3.449,00;25,01;7,06;0,11;12.380.685.982,54
CEEB6;60,68;15,56;8,60;2,43;0,63;26,91;21,63;12,49;4,97;7,21;3,35;1,63;1,07;11,71;-0,84;1,29;28,22;7,38;15,44;0,26;0,74;0,59;15,08;48,10;;25,01;7,06;0,19;12.380.685.982,54
CEED3;42,00;;-13,95;-1,08;0,46;12,53;1,81;-4,22;32,60;56,12;23,48;;0,59;2,97;-0,80;1,58;-7,76;-3,31;32,94;-0,43;1,43;0,78;12,08;;11.500,75;-38,81;-3,01;0,17;2.870.561.389,00
CEED4;65,50;;-21,76;-1,69;0,72;12,53;1,81;-4,22;50,84;56,12;23,48;;0,92;4,63;-1,25;1,58;-7,76;-3,31;32,94;-0,43;1,43;0,78;12,08;;11.799,00;-38,81;-3,01;0,26;2.870.561.389,00
CEGR3;89,00;1,82;49,78;21,31;6,18;24,78;16,18;9,57;29,45;30,76;1,31;0,95;4,76;-42,87;-8,08;0,62;42,81;12,42;24,58;0,29;0,71;1,30;7,18;9,81;8.900,00;4,18;1,79;1,32;23.107.758.148,00
CEPE3;125,26;3,80;26,03;4,94;0,72;18,30;11,77;4,15;9,19;14,30;5,80;3,12;1,08;10,68;-1,04;1,29;18,98;2,78;10,58;0,15;0,85;0,67;12,45;;;25,34;4,81;0,90;8.638.792.676,38
CEPE5;40,00;11,90;8,31;1,58;0,23;18,30;11,77;4,15;2,93;14,30;5,80;3,12;0,35;3,41;-0,33;1,29;18,98;2,78;10,58;0,15;0,85;0,67;12,45;;44.711,92;25,34;4,81;0,29;8.638.792.676,38
CEPE6;40,16;13,04;8,35;1,58;0,23;18,30;11,77;4,15;2,95;14,30;5,80;3,12;0,35;3,42;-0,33;1,29;18,98;2,78;10,58;0,15;0,85;0,67;12,45;;183.964,33;25,34;4,81;0,29;8.638.792.676,38
CESP3;25,55;;25,75;1,10;0,58;56,74;48,48;14,02;7,45;8,66;1,27;0,19;3,61;61,50;-0,63;1,13;4,28;2,26;9,55;0,53;0,47;0,16;6,56;-1,53;140.577,00;23,16;0,99;-0,31;8.302.192.833,55
CESP5;25,00;;25,20;1,08;0,57;56,74;48,48;14,02;7,29;8,66;1,27;0,19;3,53;60,18;-0,62;1,13;4,28;2,26;9,55;0,53;0,47;0,16;6,56;-1,53;8.894,80;23,16;0,99;-0,31;8.302.192.833,55
CESP6;25,25;;25,45;1,09;0,57;56,74;48,48;14,02;7,36;8,66;1,27;0,19;3,57;60,78;-0,62;1,13;4,28;2,26;9,55;0,53;0,47;0,16;6,56;-1,53;75.751.511,28;23,16;0,99;-0,31;8.302.192.833,55
CGAS3;115,00;14,13;7,30;17,42;1,18;27,44;20,67;16,08;5,68;7,88;2,21;6,77;1,17;9,07;-2,11;1,42;238,81;16,19;30,00;0,07;0,93;1,01;15,66;18,31;15.659,79;6,60;15,76;0,11;15.239.867.505,00
CGAS5;124,00;14,42;7,87;18,78;1,27;27,44;20,67;16,08;6,12;7,88;2,21;6,77;1,26;9,78;-2,28;1,42;238,81;16,19;30,00;0,07;0,93;1,01;15,66;18,31;164.011,84;6,60;15,76;0,12;15.239.867.505,00
CGRA3;28,22;8,30;2,96;0,71;0,49;53,98;28,94;27,98;2,86;2,63;-0,19;-0,05;0,83;1,84;-0,93;2,33;23,93;16,66;18,15;0,70;0,30;0,60;9,46;23,58;399.281,44;39,91;9,55;0,02;537.187.183,62
CGRA4;27,50;8,52;2,88;0,69;0,48;53,98;28,94;27,98;2,78;2,63;-0,19;-0,05;0,81;1,79;-0,90;2,33;23,93;16,66;18,15;0,70;0,30;0,60;9,46;23,58;509.288,00;39,91;9,55;0,02;537.187.183,62
CIEL3;3,94;4,13;11,71;1,03;0,11;30,87;14,47;7,79;6,31;7,84;1,53;0,25;0,91;0,87;-0,76;1,17;8,83;0,92;6,91;0,10;0,86;0,12;-1,02;-25,59;97.567.810,42;3,81;0,34;0,19;10.704.251.340,34
CLSA3;4,06;;-5,98;1,03;0,79;31,20;-34,55;-27,43;-4,75;-1,34;3,41;-0,74;1,64;1,25;-3,84;4,82;-17,25;-13,19;-20,22;0,76;0,24;0,48;;;7.020.066,55;3,93;-0,68;0,01;762.979.803,60
CLSC3;57,00;7,66;5,18;0,77;0,17;12,35;6,99;4,73;3,51;4,91;1,40;0,31;0,25;1,68;-0,27;1,38;14,92;3,29;8,65;0,22;0,78;0,69;13,22;;45.335,62;73,80;11,01;-0,20;2.198.580.687,00
CLSC4;57,00;8,43;5,18;0,77;0,17;12,35;6,99;4,73;3,51;4,91;1,40;0,31;0,25;1,68;-0,27;1,38;14,92;3,29;8,65;0,22;0,78;0,69;13,22;;358.478,36;73,80;11,01;-0,20;2.198.580.687,00
CMIG3;15,88;8,23;7,31;1,69;0,68;20,09;20,29;13,92;5,01;5,04;1,07;0,36;1,02;12,13;-0,91;1,30;23,15;9,37;17,89;0,40;0,60;0,67;12,38;70,27;12.099.666,18;9,39;2,17;0,17;27.688.772.128,00
CMIG4;10,92;11,96;5,02;1,16;0,47;20,09;20,29;13,92;3,45;5,04;1,07;0,36;0,70;8,34;-0,62;1,30;23,15;9,37;17,89;0,40;0,60;0,67;12,38;70,27;120.764.862,15;9,39;2,17;0,12;27.688.772.128,00
CMIN3;4,73;18,53;5,47;1,76;1,08;55,44;47,02;27,45;3,19;2,91;-0,28;-0,15;1,50;4,21;-1,81;2,73;32,21;19,74;31,76;0,61;0,39;0,72;;;39.702.414,00;2,69;0,87;-0,26;25.945.652.703,74
CMSA3;0,00;;0,00;0,00;0,00;;;;0,00;0,66;0,66;-0,97;;0,00;0,00;350,84;-142,80;-142,40;-145,83;1,00;0,00;0,00;;;;0,00;0,00;0,00;0,00
CMSA4;0,00;;0,00;0,00;0,00;;;;0,00;0,66;0,66;-0,97;;0,00;0,00;350,84;-142,80;-142,40;-145,83;1,00;0,00;0,00;;;;0,00;0,00;0,00;0,00
CNSY3;30,22;;-77,58;-33,28;5,21;-11,73;-5,36;-15,15;-219,07;-252,93;-33,86;;11,75;-21,86;-5,84;0,31;-42,89;-6,72;-9,83;-0,16;1,16;0,44;-8,64;;;-0,91;-0,39;0,99;935.885.083,86
COCE3;58,73;2,87;8,92;1,28;0,39;17,40;12,51;5,96;4,25;6,71;3,56;1,07;0,53;-7,91;-0,56;0,86;14,31;4,37;11,89;0,31;0,69;0,73;14,63;5,46;11.395,50;46,03;6,59;0,10;3.394.053.669,55
COCE5;49,29;3,42;7,48;1,07;0,33;17,40;12,51;5,96;3,56;6,71;3,56;1,07;0,45;-6,64;-0,47;0,86;14,31;4,37;11,89;0,31;0,69;0,73;14,63;5,46;727.934,27;46,03;6,59;0,08;3.394.053.669,55
COCE6;19,17;8,80;2,91;0,42;0,13;17,40;12,51;5,96;1,39;6,71;3,56;1,07;0,17;-2,58;-0,18;0,86;14,31;4,37;11,89;0,31;0,69;0,73;14,63;5,46;;46,03;6,59;0,03;3.394.053.669,55
COGN3;2,34;;-10,68;0,35;0,15;60,12;3,92;-8,48;23,12;54,76;31,64;0,47;0,91;1,55;-0,20;1,69;-3,23;-1,45;0,53;0,45;0,52;0,17;-1,85;;81.373.310,03;6,78;-0,22;0,11;4.391.258.531,40
CORR3;2,71;;-0,07;-0,31;0,00;96,32;-60,77;-32,94;-0,04;7,97;8,77;;0,02;0,00;-0,02;31,90;-425,98;-4,19;981,86;-0,01;1,01;0,13;-18,56;;;-8,81;-37,53;0,00;1.278.894,65
CORR4;82,00;;-2,18;-9,31;0,09;96,32;-60,77;-32,94;-1,18;7,97;8,77;;0,72;0,12;-0,46;31,90;-425,98;-4,19;981,86;-0,01;1,01;0,13;-18,56;;;-8,81;-37,53;0,02;1.278.894,65
CPFE3;32,74;16,62;7,69;2,32;0,56;24,70;19,99;12,20;4,69;6,98;2,29;1,13;0,94;10,87;-0,75;1,27;30,19;7,34;15,23;0,24;0,73;0,60;15,46;40,34;159.308.459,30;14,10;4,26;0,24;37.724.810.365,60
CPLE11;34,35;16,71;3,89;0,85;0,38;20,38;22,66;19,65;3,38;4,87;1,50;0,38;0,76;5,86;-0,49;1,40;21,79;9,75;12,62;0,45;0,55;0,50;12,85;40,08;13.229.689,58;40,52;8,83;0,25;18.800.124.262,50
CPLE3;6,30;16,88;3,57;0,78;0,35;20,38;22,66;19,65;3,10;4,87;1,50;0,38;0,70;5,37;-0,45;1,40;21,79;9,75;12,62;0,45;0,55;0,50;12,85;40,08;7.151.566,79;8,10;1,77;0,23;18.800.124.262,50
CPLE5;20,00;5,85;11,33;2,47;1,10;20,38;22,66;19,65;9,83;4,87;1,50;0,38;2,23;17,05;-1,43;1,40;21,79;9,75;12,62;0,45;0,55;0,50;12,85;40,08;5.733,50;8,10;1,77;0,72;18.800.124.262,50
CPLE6;7,02;16,66;3,98;0,87;0,39;20,38;22,66;19,65;3,45;4,87;1,50;0,38;0,78;5,98;-0,50;1,40;21,79;9,75;12,62;0,45;0,55;0,50;12,85;40,08;72.916.735,61;8,10;1,77;0,25;18.800.124.262,50
CPRE3;18,23;;7,68;1,84;0,88;62,97;50,63;40,52;6,15;6,78;0,64;0,19;3,11;-69,29;-1,03;0,92;23,95;11,43;20,95;0,48;0,51;0,28;15,78;;;9,91;2,37;0,21;10.824.655.047,92
CRDE3;21,40;;-6,89;0,53;0,45;11,46;-177,49;-162,93;-6,33;-4,86;1,47;-0,12;11,23;5,69;-0,54;1,87;-7,68;-6,55;-8,49;0,85;0,14;0,04;-22,10;;15.451,86;40,41;-3,10;0,12;51.834.074,20
CREM3;14,50;;32,70;2,45;0,67;30,30;7,39;2,10;9,28;13,11;3,84;1,01;0,69;4,89;-1,69;1,29;7,50;2,05;9,29;0,27;0,73;0,98;1,09;;;5,91;0,44;22,14;465.122.474,00
CRFB3;16,79;3,24;12,87;1,91;0,57;19,08;5,79;3,22;7,16;8,87;1,72;0,46;0,41;5,63;-1,19;1,24;14,86;4,43;12,42;0,30;0,68;1,37;10,34;17,15;68.752.645,82;8,78;1,30;-0,65;33.348.710.194,50
CRIV3;4,00;0,63;126,39;0,39;0,05;49,50;13,45;0,34;3,18;3,42;;;0,43;0,25;-0,07;9,32;0,31;0,04;;0,13;0,87;0,12;-1,83;-39,46;11.819,65;10,21;0,03;-1,35;443.598.750,64
CRIV4;4,72;9,51;149,14;0,46;0,06;49,50;13,45;0,34;3,75;3,42;;;0,50;0,29;-0,08;9,32;0,31;0,04;;0,13;0,87;0,12;-1,83;-39,46;4.503,27;10,21;0,03;-1,59;443.598.750,64
CRPG3;40,80;11,41;5,65;1,35;1,05;24,87;21,63;22,34;5,84;4,67;-0,66;-0,15;1,26;2,25;-2,58;4,62;23,88;18,50;22,95;0,77;0,23;0,83;17,77;20,04;7.597,67;30,22;7,22;-0,48;1.080.610.165,08
CRPG5;35,32;13,18;4,90;1,17;0,91;24,87;21,63;22,34;5,06;4,67;-0,66;-0,15;1,09;1,94;-2,23;4,62;23,88;18,50;22,95;0,77;0,23;0,83;17,77;20,04;381.388,55;30,22;7,22;-0,42;1.080.610.165,08
CRPG6;35,99;12,94;4,99;1,19;0,92;24,87;21,63;22,34;5,15;4,67;-0,66;-0,15;1,11;1,98;-2,28;4,62;23,88;18,50;22,95;0,77;0,23;0,83;17,77;20,04;19.591,18;30,22;7,22;-0,42;1.080.610.165,08
CSAB3;50,00;2,04;31,23;2,13;0,99;59,88;126,70;198,11;48,84;48,58;;;61,88;6,03;-1,32;2,97;6,81;3,18;;0,47;0,53;0,02;-42,66;-26,15;10.250,00;23,49;1,60;-0,41;382.003.200,00
CSAB4;49,48;2,26;30,91;2,11;0,98;59,88;126,70;198,11;48,33;48,58;;;61,23;5,97;-1,31;2,97;6,81;3,18;;0,47;0,53;0,02;-42,66;-26,15;4.948,00;23,49;1,60;-0,41;382.003.200,00
CSAN3;18,76;4,28;5,86;2,25;0,37;23,88;31,23;21,34;4,01;7,57;3,56;2,00;1,25;3,09;-0,49;1,89;38,31;6,24;11,39;0,16;0,68;0,29;26,99;42,06;205.036.332,03;8,35;3,20;0,02;35.157.570.684,32
CSED3;3,32;3,94;18,08;0,87;0,26;47,86;17,09;3,74;3,96;4,14;0,18;0,04;0,68;1,90;-0,35;2,05;4,81;1,43;12,25;0,30;0,70;0,38;;;1.328.908,94;3,82;0,18;0,00;1.267.649.836,80
CSMG3;12,19;5,45;9,55;0,67;0,38;34,62;12,70;8,16;6,13;10,00;3,87;0,42;0,78;8,91;-0,46;1,32;7,04;3,94;6,13;0,56;0,44;0,48;7,89;2,25;17.908.452,33;18,13;1,28;-0,21;4.635.284.911,11
CSNA3;17,94;11,93;2,89;1,09;0,32;43,59;35,42;17,22;1,41;2,30;0,90;0,69;0,50;1,89;-0,55;1,65;37,59;10,95;21,67;0,29;0,67;0,64;22,81;;237.884.890,85;16,50;6,20;-0,14;23.790.125.409,18
CSRN3;22,35;12,52;6,67;2,31;0,70;25,59;20,96;15,07;4,80;7,00;2,34;1,12;1,01;64,77;-0,99;1,04;34,56;10,49;17,74;0,30;0,70;0,70;15,05;26,87;12.909,00;9,69;3,35;0,13;3.651.053.051,05
CSRN5;19,60;15,70;5,85;2,02;0,61;25,59;20,96;15,07;4,21;7,00;2,34;1,12;0,88;56,80;-0,86;1,04;34,56;10,49;17,74;0,30;0,70;0,70;15,05;26,87;21.792,86;9,69;3,35;0,11;3.651.053.051,05
CSRN6;22,00;13,99;6,57;2,27;0,69;25,59;20,96;15,07;4,72;7,00;2,34;1,12;0,99;63,75;-0,97;1,04;34,56;10,49;17,74;0,30;0,70;0,70;15,05;26,87;6.275,86;9,69;3,35;0,13;3.651.053.051,05
CTCA3;0,00;;0,00;0,00;0,00;67,41;43,96;31,80;0,00;-1,64;-1,64;-0,38;0,00;0,00;0,00;3,65;16,94;14,42;14,11;0,85;0,15;0,45;25,98;60,63;;2,47;0,42;0,00;0,00
CTKA3;27,50;;5,49;-1,13;0,27;39,80;8,98;5,31;3,25;12,95;10,72;;0,29;0,93;-0,91;1,71;-20,53;4,92;11,87;-0,24;1,24;0,93;12,05;;8.730,00;-24,39;5,01;-0,09;117.050.309,69
CTKA4;11,39;;2,27;-0,47;0,11;39,80;8,98;5,31;1,35;12,95;10,72;;0,12;0,38;-0,38;1,71;-20,53;4,92;11,87;-0,24;1,24;0,93;12,05;;12.409,73;-24,39;5,01;-0,04;117.050.309,69
CTNM3;8,20;;-3,07;0,18;0,06;31,90;7,34;-3,70;1,55;8,44;7,48;0,88;0,11;-2,26;-0,11;0,94;-5,93;-1,94;5,34;0,33;0,67;0,52;-3,61;;3.929,60;45,08;-2,67;0,05;155.726.865,93
CTNM4;2,49;;-0,93;0,06;0,02;31,90;7,34;-3,70;0,47;8,44;7,48;0,88;0,03;-0,69;-0,03;0,94;-5,93;-1,94;5,34;0,33;0,67;0,52;-3,61;;37.792,24;45,08;-2,67;0,02;155.726.865,93
CTSA3;1,62;;8,63;0,60;0,28;14,80;6,65;3,47;4,51;8,74;4,23;0,56;0,30;11,34;-0,45;1,07;6,93;3,23;6,42;0,47;0,53;0,93;9,79;;39.011,15;2,71;0,19;-0,01;180.304.590,60
CTSA4;0,80;;4,26;0,30;0,14;14,80;6,65;3,47;2,22;8,74;4,23;0,56;0,15;5,60;-0,22;1,07;6,93;3,23;6,42;0,47;0,53;0,93;9,79;;65.494,82;2,71;0,19;-0,01;180.304.590,60
CTSA8;0,00;;0,00;0,00;0,00;14,80;6,65;3,47;0,00;8,74;4,23;0,56;0,00;0,00;0,00;1,07;6,93;3,23;6,42;0,47;0,53;0,93;9,79;;;2,71;0,19;0,00;180.304.590,60
CURY3;6,11;11,24;5,72;2,75;0,61;37,38;21,20;16,88;4,56;4,01;-0,54;-0,33;0,97;2,58;-2,12;1,49;48,09;10,62;29,62;0,22;0,73;0,63;;;6.688.501,09;2,22;1,07;0,01;1.783.356.787,68
CVCB3;8,67;;-3,44;5,20;0,39;100,00;-36,99;-59,42;-5,53;-5,54;-0,01;0,01;2,05;-5,18;-0,99;0,89;-150,85;-11,42;-28,71;0,08;0,92;0,19;-4,94;;118.418.127,18;1,67;-2,52;-0,01;1.950.184.794,03
CXSE3;7,01;7,71;10,40;1,89;1,87;;;;9,03;8,61;-0,42;-0,09;;15,16;-2,16;13,42;18,18;18,00;17,96;0,99;0,01;0,00;;13,16;19.372.702,42;3,71;0,67;0,79;21.030.000.000,00
CYRE3;12,33;4,58;5,58;0,78;0,35;33,93;20,63;17,61;4,76;6,22;1,46;0,24;0,98;0,91;-0,79;3,13;13,90;6,22;8,81;0,45;0,51;0,35;8,44;42,32;84.906.854,48;15,90;2,21;-0,10;4.928.828.711,67
DASA3;17,04;1,77;-53,94;1,26;0,39;30,09;2,90;-1,58;29,43;49,09;19,66;0,84;0,85;28,58;-0,54;1,05;-2,34;-0,72;1,33;0,31;0,69;0,46;27,93;;5.873.513,33;13,51;-0,32;-0,50;9.552.253.618,56
DESK3;6,72;0,21;20,90;0,66;0,24;56,59;21,25;6,26;6,15;9,92;3,76;0,40;1,31;16,66;-0,33;1,06;3,15;1,17;5,12;0,37;0,62;0,19;;;5.613.090,30;10,22;0,32;-2,72;585.849.015,36
DEXP3;7,88;4,88;3,53;1,49;0,53;20,10;14,15;10,26;2,56;3,19;0,63;0,36;0,36;1,38;-1,64;2,29;42,21;14,91;28,20;0,35;0,57;1,45;32,29;31,86;2.887.009,21;5,28;2,23;0,08;742.673.633,40
DEXP4;8,20;4,95;3,68;1,55;0,55;20,10;14,15;10,26;2,67;3,19;0,63;0,36;0,38;1,44;-1,71;2,29;42,21;14,91;28,20;0,35;0,57;1,45;32,29;31,86;33.519,38;5,28;2,23;0,09;742.673.633,40
DIRR3;9,74;;9,14;1,10;0,25;36,41;18,59;8,73;4,29;5,07;0,78;0,20;0,80;0,61;-0,53;4,88;12,03;2,75;10,75;0,23;0,74;0,31;5,52;;16.521.094,33;8,85;1,07;0,40;1.461.000.000,00
DMMO3;1,42;;3,81;-1,58;2,72;62,67;96,50;86,85;3,43;3,29;-0,14;;3,31;31,31;-5,35;1,22;-41,51;71,49;-46,13;-1,72;2,72;0,82;-1,34;;36.395.073,94;-0,90;0,37;0,01;723.752.797,98
DMVF3;3,79;;58,92;0,23;0,13;32,02;0,23;0,27;70,12;58,49;-11,63;-0,04;0,16;3,65;-0,18;1,16;0,39;0,23;-1,87;0,58;0,42;0,84;;;325.130,09;16,42;0,06;-0,23;191.784.771,18
DOHL3;18,88;1,51;20,95;2,01;1,48;28,65;10,26;10,03;20,48;16,75;0,23;0,02;2,10;3,41;-3,18;5,37;9,58;7,08;8,06;0,74;0,26;0,71;9,46;34,56;1.900,00;9,41;0,90;-0,61;1.152.028.837,20
DOHL4;5,84;5,39;6,48;0,62;0,46;28,65;10,26;10,03;6,34;16,75;0,23;0,02;0,65;1,06;-0,99;5,37;9,58;7,08;8,06;0,74;0,26;0,71;9,46;34,56;35.280,00;9,41;0,90;-0,19;1.152.028.837,20
DOTZ3;3,70;;-6,36;-5,06;1,34;89,55;-64,93;-58,32;-5,71;-3,18;2,53;;3,71;-33,44;-7,30;0,95;-79,53;-21,02;149,88;-0,26;1,26;0,36;;;237.320,67;-0,73;-0,58;-0,20;488.652.902,40
